Slide TCGA-BP-4161-01A-02-BS2.2afdea6e-4ed7-49da-aae4-d4cdfe957cc9.svs Done. Slide Dimensions W=9000 H=7087, #Patches=46
Slide TCGA-B0-4847-11A-01-BS1.2e79f3a6-f788-4565-96bf-4ff946c73f81.svs Done. Slide Dimensions W=4500 H=5076, #Patches=51
Slide TCGA-B0-4817-11A-01-TS1.da716a43-cf84-4c03-981f-6c1cff27cc8e.svs Done. Slide Dimensions W=8500 H=4279, #Patches=42
Slide TCGA-CW-6096-11A-01-TS1.aec08c0c-53bc-4174-a22e-cbe279f2db2d.svs Done. Slide Dimensions W=6426 H=9917, #Patches=86
Slide TCGA-B0-5109-01A-01-BS1.4ed7d991-8abe-4447-8eed-6d608479c9c5.svs Done. Slide Dimensions W=9000 H=3777, #Patches=28
Slide TCGA-3Z-A93Z-01A-01-TSA.3B7A8AD8-E35C-420E-A819-097F34A52F54.svs Done. Slide Dimensions W=27887 H=9533, #Patches=53
Slide TCGA-A3-3372-01A-01-TS1.f9a8a3d4-4342-45a5-bdc3-38c2822a4f73.svs Done. Slide Dimensions W=6000 H=3845, #Patches=28
Slide TCGA-A3-A6NJ-01A-01-TS1.BF7F3DAA-E2B3-4697-BD5C-4D3DDE4FE3AF.svs Done. Slide Dimensions W=21420 H=7052, #Patches=20
Slide TCGA-B2-5641-11A-01-TS1.eb8c4cab-1e90-4111-84d5-f4aa045b7872.svs Done. Slide Dimensions W=5002 H=4228, #Patches=31
Slide TCGA-CZ-5464-01A-01-BS1.e8e2dc39-c0c9-4922-911b-0852cb0202cb.svs Done. Slide Dimensions W=6000 H=6011, #Patches=59
Slide TCGA-B8-4154-11A-01-TS1.caa7f9ee-277d-49ff-8466-352622359b5a.svs Done. Slide Dimensions W=3500 H=4208, #Patches=20
Slide TCGA-B0-4698-01A-01-TS1.6dffbf32-9b83-48cb-bb5e-2715fa078cc3.svs Done. Slide Dimensions W=1753 H=1583, #Patches=5
Slide TCGA-BP-4173-01A-01-BS1.9ec0357d-3143-477e-beb4-6da463df68b4.svs Done. Slide Dimensions W=6500 H=5254, #Patches=69
Slide TCGA-B8-5551-01A-01-TS1.63882f5a-8e30-470c-b862-8684dedbce1a.svs Done. Slide Dimensions W=4500 H=3740, #Patches=30
Slide TCGA-DV-A4VZ-01A-01-TS1.0631C13B-3D9F-451A-8FFE-E9E75451BFFE.svs Done. Slide Dimensions W=26894 H=10605, #Patches=83
Slide TCGA-CJ-4894-11A-01-TS1.f6cf26ac-1384-45ab-87f7-8d0a814e88c1.svs Done. Slide Dimensions W=9500 H=5371, #Patches=36
Slide TCGA-CJ-5689-01A-01-TS1.fd634a8c-881d-4eb4-a790-cc46149c0d54.svs Done. Slide Dimensions W=13670 H=4650, #Patches=16
Slide TCGA-A3-3373-01A-02-BS2.7fada3c5-8324-4afb-baea-fe8974d5dff4.svs Done. Slide Dimensions W=3000 H=3503, #Patches=10
Slide TCGA-CJ-4636-01A-01-BS1.e9f273ce-6d0e-4578-b5a1-68e9c492bd09.svs Done. Slide Dimensions W=16000 H=7400, #Patches=29
Slide TCGA-B8-5551-11A-01-TS1.64fd5729-ec38-483c-b303-223eb3e43d7a.svs Done. Slide Dimensions W=3500 H=3667, #Patches=19
Slide TCGA-B0-5104-01A-01-TS1.30a833c0-a56b-4dc0-8d89-deab5050ab15.svs Done. Slide Dimensions W=9000 H=2086, #Patches=11
Slide TCGA-CJ-5678-01A-01-TS1.b2e4ad03-2c11-4973-b9d9-30f8ffbbf0b1.svs Done. Slide Dimensions W=12231 H=4324, #Patches=27
Slide TCGA-B0-5095-01A-01-BS1.aa81568a-ec1d-4d37-855b-abd32f2a2942.svs Done. Slide Dimensions W=9000 H=5177, #Patches=47
Slide TCGA-BP-4338-01A-01-TS1.09a897d2-fef0-4338-ac2c-177eb63c9a16.svs Done. Slide Dimensions W=7000 H=8920, #Patches=69
Slide TCGA-B0-5097-11A-01-TS1.73c60a61-6e8d-44d4-ba53-bafc32de49d3.svs Done. Slide Dimensions W=6500 H=3213, #Patches=20
Slide TCGA-B8-4146-01B-01-TS1.af4f62d8-e07d-4edd-9ed5-29b4ec9dc236.svs Done. Slide Dimensions W=7434 H=6946, #Patches=79
Slide TCGA-BP-4765-11A-01-TS1.43a18134-df6d-49ba-80fb-a184023338e9.svs Done. Slide Dimensions W=7500 H=9498, #Patches=88
Slide TCGA-DV-5573-01A-01-TS1.77f029b3-b80c-407b-a4e2-c9f84f1c3282.svs Done. Slide Dimensions W=14500 H=7642, #Patches=49
Slide TCGA-CZ-4856-01A-01-BS1.ac60a874-b094-43d1-9649-5a0b2eed7165.svs Done. Slide Dimensions W=8500 H=7975, #Patches=56
Slide TCGA-B0-4839-11A-01-TS1.be0d893e-778f-4e8e-a7b7-a765a674dfb7.svs Done. Slide Dimensions W=6000 H=2318, #Patches=11
Slide TCGA-CW-5587-11A-01-TS1.23a6ab87-748c-4883-9317-53e375ef0103.svs Done. Slide Dimensions W=4500 H=3613, #Patches=24
Slide TCGA-BP-4988-11A-01-TS1.8ab0f96b-0bb0-4889-9167-10a03c414291.svs Done. Slide Dimensions W=8000 H=7622, #Patches=125
Slide TCGA-B0-5121-01A-01-BS1.4d76223e-551d-429f-98b7-c88589687260.svs Done. Slide Dimensions W=6500 H=6431, #Patches=52
Slide TCGA-BP-4974-11A-01-TS1.abfa5d8f-2714-4eb8-95e8-2546476358bd.svs Done. Slide Dimensions W=6000 H=8879, #Patches=75
Slide TCGA-BP-4790-01A-01-TS1.2ebb1242-3658-48ee-aa7f-389604072183.svs Done. Slide Dimensions W=10000 H=7481, #Patches=42
Slide TCGA-DV-5566-01A-01-BS1.bcb02c52-c9ca-4950-9998-d0fb5450c4f9.svs Done. Slide Dimensions W=5000 H=4697, #Patches=11
Slide TCGA-CZ-5987-01A-01-TS1.414e7dc3-fb5e-4e93-bee1-64bf4e63acea.svs Done. Slide Dimensions W=12852 H=11012, #Patches=210
Slide TCGA-BP-4341-11A-01-TS1.424981a6-d284-47a8-a705-1e2714a60ba5.svs Done. Slide Dimensions W=8500 H=8233, #Patches=173
Slide TCGA-B0-4688-11A-01-TS1.32180ce2-a99c-4623-8557-d50458365166.svs Done. Slide Dimensions W=9004 H=3598, #Patches=18
Slide TCGA-CW-6097-01A-01-TS1.5125ce7b-40ca-46c7-bfdd-642909060699.svs Done. Slide Dimensions W=10710 H=12026, #Patches=268
Slide TCGA-CJ-4643-01A-01-TS1.cd5dede4-80cc-48ab-a249-0d95d32596c0.svs Done. Slide Dimensions W=12500 H=4761, #Patches=36
Slide TCGA-CJ-6033-01A-01-BS1.d8c42f88-31b4-4e2e-b92e-186e3aceabf6.svs Done. Slide Dimensions W=25420 H=12610, #Patches=167
Slide TCGA-CJ-5684-11A-01-TS1.b7efdb98-cd45-4d2a-b147-bd79536e4304.svs Done. Slide Dimensions W=8633 H=2741, #Patches=9
Slide TCGA-B2-4098-01A-01-BS1.a9d0c6fb-7acd-464f-9ada-8fc18715e3a5.svs Done. Slide Dimensions W=10000 H=4929, #Patches=65
Slide TCGA-B0-4824-01A-01-TS1.8d9af305-b0b0-4b4c-b7e9-3ecf26608c89.svs Done. Slide Dimensions W=6000 H=6331, #Patches=94
Slide TCGA-BP-5168-01A-01-BS1.e3971d03-2b41-470c-b2cc-f77f6c85c4d8.svs Done. Slide Dimensions W=9000 H=6739, #Patches=34
Slide TCGA-B0-5693-01A-01-BS1.6faf1c68-2f70-43a3-82c9-4801feeddf7b.svs Done. Slide Dimensions W=9500 H=6839, #Patches=28
Slide TCGA-A3-3322-01A-02-BS2.ba15e11e-b727-41d8-a7b8-6077e256d40d.svs Done. Slide Dimensions W=10000 H=4421, #Patches=39
Slide TCGA-B0-5108-01A-01-TS1.ec276129-8f8d-4174-b11f-f8e8974a8bf3.svs Done. Slide Dimensions W=8000 H=5457, #Patches=93
Slide TCGA-BP-5198-01A-01-BS1.10858d2c-48ec-4571-9468-766a942692df.svs Done. Slide Dimensions W=10500 H=8886, #Patches=202
Slide TCGA-CZ-4856-11A-01-BS1.833792db-da25-4645-aae0-f4fd0d933f09.svs Done. Slide Dimensions W=7500 H=6947, #Patches=87
Slide TCGA-A3-3349-01A-01-TS1.9cf03770-d0c1-4caa-835e-d446044ddd33.svs Done. Slide Dimensions W=5500 H=4129, #Patches=29
Slide TCGA-BP-5189-11A-01-TS1.3fd95971-6fcd-4b7e-a24e-324ccb8abe89.svs Done. Slide Dimensions W=4500 H=7210, #Patches=52
Slide TCGA-BP-5169-11A-01-TS1.a81527fa-b410-47fc-9086-11916d74dfac.svs Done. Slide Dimensions W=4000 H=5551, #Patches=33
Slide TCGA-AK-3434-01A-02-BS2.f4d62e2b-3275-47fb-8116-8607ea1541f5.svs Done. Slide Dimensions W=4000 H=6062, #Patches=20
Slide TCGA-CW-5585-11A-01-TS1.b689cf6c-720a-415f-b648-6998329cd6fd.svs Done. Slide Dimensions W=5000 H=2660, #Patches=18
Slide TCGA-BP-4982-01A-01-BS1.5121c9ca-c0f7-4f6b-ad95-ec90050e93fd.svs Done. Slide Dimensions W=7500 H=5740, #Patches=57
Slide TCGA-A3-3323-01A-01-TS1.99dddd9b-d9b9-4aa2-a2f8-b5354b86368e.svs Done. Slide Dimensions W=4000 H=4690, #Patches=24
Slide TCGA-CZ-4861-01A-01-TS1.58c45e80-927c-402c-9ea1-8e311a482dd5.svs Done. Slide Dimensions W=4000 H=5105, #Patches=25
Slide TCGA-A3-3311-11A-01-TS1.b48e6a7d-5e37-4959-8d41-f3c1535c4859.svs Done. Slide Dimensions W=5500 H=7029, #Patches=66
Slide TCGA-B0-5085-01A-01-TS1.a22e7529-2956-496d-ad90-d4b2b80b8934.svs Done. Slide Dimensions W=9000 H=6963, #Patches=73
Slide TCGA-CJ-4639-01A-01-TS1.b9fff2ad-97e2-4ae6-bb56-25cef0b69204.svs Done. Slide Dimensions W=14500 H=5668, #Patches=31
Slide TCGA-B0-4819-11A-01-TS1.c376fc29-e0cb-4a8a-8b86-8b605d0f4135.svs Done. Slide Dimensions W=7500 H=3668, #Patches=15
Slide TCGA-B8-5164-01A-01-TS1.01561a59-8356-45a3-b5b2-5641fd82106b.svs Done. Slide Dimensions W=3500 H=3824, #Patches=8
Slide TCGA-CJ-4918-11A-01-TS1.95d3b224-ccc0-4e0c-af21-7ff4743a31c9.svs Done. Slide Dimensions W=16500 H=6291, #Patches=22
Slide TCGA-BP-4756-01A-01-TS1.a269a9bc-a052-44a2-9b6e-9991d06af2da.svs Done. Slide Dimensions W=11500 H=9242, #Patches=135
Slide TCGA-CJ-4869-01A-01-BS1.5d433e5d-816a-4604-a6f5-e806a87413da.svs Done. Slide Dimensions W=14500 H=4045, #Patches=31
Slide TCGA-CJ-4868-11A-01-TS1.7b703e52-d080-42ac-a72b-07328c6a1c9c.svs Done. Slide Dimensions W=12000 H=3768, #Patches=34
Slide TCGA-A3-3382-01A-01-TS1.3e9a63ad-c628-4527-b49f-5315a13bc91e.svs Done. Slide Dimensions W=5500 H=4064, #Patches=13
Slide TCGA-A3-3370-11A-01-TS1.e00c8b16-85eb-4bf7-9f64-0efce1b646ab.svs Done. Slide Dimensions W=4500 H=6162, #Patches=38
Slide TCGA-B0-4837-11A-01-TS1.178b59a3-f441-4bc9-aeff-7328bad32208.svs Done. Slide Dimensions W=7000 H=1690, #Patches=2
Slide TCGA-BP-4983-11A-01-TS1.5a855fdc-0d9a-4e95-a941-12e6a5f5e20c.svs Done. Slide Dimensions W=9000 H=6833, #Patches=74
Slide TCGA-CZ-4857-11A-01-TS1.23a6711b-8c4e-4c3f-be78-840ba194163f.svs Done. Slide Dimensions W=8500 H=7085, #Patches=50
Slide TCGA-B0-5119-01A-01-BS1.5a71c53d-2a96-412b-9123-cf8ba697d187.svs Done. Slide Dimensions W=7000 H=4714, #Patches=5
Slide TCGA-B0-5691-11A-01-TS1.efa611f1-ff72-4b74-b23f-edde5ae4594b.svs Done. Slide Dimensions W=7000 H=6689, #Patches=95
Slide TCGA-BP-4170-01A-01-BS1.f4c74826-a5c2-4440-b7bb-c3506aae8b27.svs Done. Slide Dimensions W=7500 H=6155, #Patches=62
Slide TCGA-BP-5007-01A-01-BS1.a9035158-de8f-464a-b032-64434e141916.svs Done. Slide Dimensions W=9000 H=3838, #Patches=12
Slide TCGA-CJ-4907-01A-01-TS1.91958fb2-cbc7-4c21-b9ac-711f9bd15e8e.svs Done. Slide Dimensions W=7000 H=5350, #Patches=29
Slide TCGA-A3-3347-01A-02-BS2.13d8fe0e-0a63-4b08-a6e5-5a68b354e08e.svs Done. Slide Dimensions W=5500 H=5657, #Patches=51
Slide TCGA-BP-5173-01A-01-BS1.c26b4fc5-5907-4277-9cd1-8f720dcd7e76.svs Done. Slide Dimensions W=4500 H=4345, #Patches=17
Slide TCGA-CJ-6030-01A-01-TS1.e4b3dd17-d431-4c85-87a4-5733c31a5310.svs Done. Slide Dimensions W=24460 H=6769, #Patches=111
Slide TCGA-CJ-4894-01A-01-TS1.1c201213-76d6-4f26-beca-e8f5a970b793.svs Done. Slide Dimensions W=12500 H=5302, #Patches=60
Slide TCGA-CW-5580-01A-01-TS1.284960c6-7f58-4e9f-bf21-8d3878c8cfbd.svs Done. Slide Dimensions W=5000 H=4031, #Patches=9
Slide TCGA-B0-4844-11A-01-TS1.f20561f7-5f3a-4120-85d5-dc445dc9a442.svs Done. Slide Dimensions W=8000 H=4467, #Patches=28
Slide TCGA-B0-5088-01A-01-BS1.9b3e3457-9cc3-4d68-a2a2-0d29e84a4c1d.svs Done. Slide Dimensions W=9000 H=7725, #Patches=88
Slide TCGA-CJ-4899-01A-01-BS1.fe4331ba-6ac8-4331-bee3-f2221a69115d.svs Done. Slide Dimensions W=12500 H=4634, #Patches=48
Slide TCGA-BP-4965-01A-01-TS1.f61fc655-8698-434a-bc30-cfd8c95158ce.svs Done. Slide Dimensions W=5500 H=5723, #Patches=55
Slide TCGA-B0-4718-01A-01-BS1.b6e13422-7214-4a8b-93e9-539108b1e7b4.svs Done. Slide Dimensions W=13943 H=11215, #Patches=93
Slide TCGA-CJ-4634-11A-01-TS1.cdea08ce-05f5-4ef5-a951-5dcb15b1791c.svs Done. Slide Dimensions W=10500 H=5063, #Patches=53
Slide TCGA-BP-5189-01A-02-BS2.ab11a853-2ca2-4471-8880-5ae2706bd44f.svs Done. Slide Dimensions W=8500 H=4281, #Patches=35
Slide TCGA-B4-5843-01A-01-TS1.ff0c2ffc-bec0-4fb4-97ef-29baa90429af.svs Done. Slide Dimensions W=3000 H=5543, #Patches=7
Slide TCGA-B0-5711-11A-01-TS1.d0be5d32-d4ab-4b1d-950d-85f1ff765ddd.svs Done. Slide Dimensions W=7000 H=4653, #Patches=58
Slide TCGA-BP-4331-01A-01-BS1.c10320d2-b214-4972-b817-a03ad692c08b.svs Done. Slide Dimensions W=8000 H=7684, #Patches=68
Slide TCGA-BP-5184-01A-01-BS1.9cd1148b-18e4-44c3-b979-b3a95f6ec94f.svs Done. Slide Dimensions W=6000 H=4992, #Patches=37
Slide TCGA-CJ-4890-01A-01-TS1.3c0f1f11-77ad-41a3-b041-fc7d95191407.svs Done. Slide Dimensions W=11000 H=3663, #Patches=23
Slide TCGA-B0-4845-01A-01-TS1.15bf9ec5-ba50-4468-bb71-ff3f2b5dd9a0.svs Done. Slide Dimensions W=8000 H=3544, #Patches=33
Slide TCGA-B0-4710-01A-01-TS1.943d9be1-a146-4094-b491-caef1db7eadf.svs Done. Slide Dimensions W=7000 H=4491, #Patches=46
Slide TCGA-BP-4334-01A-01-TS1.3b96bf88-198e-44b8-b685-86a76a8086d1.svs Done. Slide Dimensions W=7500 H=7524, #Patches=122
Slide TCGA-B2-3924-01A-01-BS1.e6911808-4789-4984-b636-510545618587.svs Done. Slide Dimensions W=5500 H=7793, #Patches=53
Slide TCGA-CZ-5455-01A-01-TS1.75006f52-a7b3-4742-b6f9-571d5f924c2d.svs Done. Slide Dimensions W=8000 H=5805, #Patches=53
Slide TCGA-CW-5581-01A-01-BS1.9b5821de-2c19-4895-b2ab-d907296cabf2.svs Done. Slide Dimensions W=4500 H=4120, #Patches=25
Slide TCGA-BP-4173-11A-01-BS1.3ab32e5e-6f78-4c1a-8872-a61919334618.svs Done. Slide Dimensions W=6000 H=8274, #Patches=49
Slide TCGA-BP-4989-01A-01-BS1.2bca8b66-85a6-48b6-8a69-2b63b54f0828.svs Done. Slide Dimensions W=6000 H=6875, #Patches=77
Slide TCGA-BP-4176-11A-01-TS1.a54ef7ac-ada4-44f9-85ca-cffc2e595a98.svs Done. Slide Dimensions W=5500 H=6136, #Patches=66
Slide TCGA-B0-5690-01A-01-TS1.890e5cec-addb-4af1-8741-3583a03a1e8d.svs Done. Slide Dimensions W=5500 H=4958, #Patches=25
Slide TCGA-B0-4699-11A-01-BS1.8f031dc1-7fd0-4a25-9b6e-876728326e7b.svs Done. Slide Dimensions W=8504 H=5550, #Patches=51
Slide TCGA-BP-5174-11A-01-TS1.8ad3e6a0-0f0e-45dc-b21b-2af15ba7c85f.svs Done. Slide Dimensions W=6000 H=8145, #Patches=87
Slide TCGA-CJ-6032-01A-01-BS1.560f1be0-ad2f-4bca-a793-3c0d316c347c.svs Done. Slide Dimensions W=12949 H=9717, #Patches=184
Slide TCGA-B0-4842-11A-01-TS1.013b23a4-61b9-4978-83a9-9c8734d1ca7f.svs Done. Slide Dimensions W=7000 H=2168, #Patches=14
Slide TCGA-B0-5077-11A-01-TS1.7093181e-930f-471e-8f55-1826e18ef1ee.svs Done. Slide Dimensions W=4000 H=3288, #Patches=29
Slide TCGA-BP-4340-11A-01-TS1.cb9539c8-e1fd-482b-8025-e2e512d335d0.svs Done. Slide Dimensions W=5000 H=4764, #Patches=54
Slide TCGA-CW-5587-01A-01-BS1.c7ac5085-943c-4c99-a1f0-b052d0185de0.svs Done. Slide Dimensions W=7000 H=3058, #Patches=14
Slide TCGA-CJ-4900-11A-01-TS1.162430f9-652a-4f6d-9e67-c05ef5257920.svs Done. Slide Dimensions W=8000 H=3864, #Patches=23
Slide TCGA-A3-3351-01A-02-BS2.aecd33ba-6d31-4b67-b4c0-915715fd5590.svs Done. Slide Dimensions W=6000 H=8083, #Patches=70
Slide TCGA-B0-4714-01A-01-BS1.fcb1131b-ac50-4d28-991c-853d1f3f6832.svs Done. Slide Dimensions W=17927 H=15095, #Patches=443
Slide TCGA-B0-4696-11A-01-TS1.cbd62e61-cc59-4533-bca2-518ce48c1ab3.svs Done. Slide Dimensions W=7003 H=10706, #Patches=106
Slide TCGA-B0-5084-01A-01-TS1.9299daa7-2f37-44ac-b92d-580fda04d21c.svs Done. Slide Dimensions W=8000 H=3320, #Patches=22
Slide TCGA-DV-A4W0-05A-01-TSA.AD2454E3-1577-445E-887C-E76E6CF96CBB.svs Done. Slide Dimensions W=18564 H=6651, #Patches=37
Slide TCGA-BP-4758-01A-01-BS1.7a4a4e07-5e39-4642-8018-cb5f7c79a372.svs Done. Slide Dimensions W=10000 H=7321, #Patches=109
Slide TCGA-B0-5107-01A-01-TS1.63f4ec16-f7f4-43a4-b5b3-e10422a35cee.svs Done. Slide Dimensions W=7500 H=1981, #Patches=5
Slide TCGA-B8-4619-01A-01-BS1.fc69c5d9-a218-4922-a2d1-cc748139c6d4.svs Done. Slide Dimensions W=4000 H=2557, #Patches=11
Slide TCGA-BP-5185-01A-01-TS1.1a83fb56-c724-42f3-ae4a-50a986cb269a.svs Done. Slide Dimensions W=6500 H=9746, #Patches=75
Slide TCGA-CJ-4895-11A-01-TS1.d1005fed-cbac-4fbf-a6d9-cb143d635b20.svs Done. Slide Dimensions W=12500 H=5205, #Patches=45
Slide TCGA-CJ-4636-01A-02-BS2.3bd5f025-5cfd-455c-bfcb-133f01d9525f.svs Done. Slide Dimensions W=16000 H=6253, #Patches=27
Slide TCGA-AK-3461-01A-01-BS1.103f307d-7deb-4242-9a31-67279fa0d094.svs Done. Slide Dimensions W=6500 H=6081, #Patches=40
Slide TCGA-CJ-5671-01A-01-TS1.0ff1ce4d-a1bd-4c40-8592-58302c0ea087.svs Done. Slide Dimensions W=8873 H=4612, #Patches=37
Slide TCGA-BP-4166-01A-02-BS2.129550c4-f1a5-4d31-bc9b-7ef2d8c3d6a1.svs Done. Slide Dimensions W=7000 H=5289, #Patches=62
Slide TCGA-B8-A54F-01A-01-TS1.23F992B5-71EE-4DB1-B15C-6F07ACD4E8F5.svs Done. Slide Dimensions W=16422 H=7852, #Patches=25
Slide TCGA-B8-4619-11A-01-TS1.ca3f6440-5e93-4a7c-91f9-52778d91c841.svs Done. Slide Dimensions W=3000 H=4522, #Patches=17
Slide TCGA-BP-4343-01A-01-BS1.a8e1cf17-ee30-4ebc-9bf8-7162dd6b79a9.svs Done. Slide Dimensions W=7500 H=6695, #Patches=47
Slide TCGA-BP-4167-01A-01-TS1.3d5e868b-86b4-484a-b020-efca8587fefe.svs Done. Slide Dimensions W=5500 H=7125, #Patches=89
Slide TCGA-BP-4969-01A-01-TS1.1457ffd7-2975-4831-8369-f3a5f477db64.svs Done. Slide Dimensions W=8000 H=8640, #Patches=128
Slide TCGA-CJ-4638-01A-02-BS2.271e0fc3-07e1-4652-ab06-ff252b7da631.svs Done. Slide Dimensions W=12000 H=4883, #Patches=27
Slide TCGA-B0-4844-01A-01-BS1.4ab76d7c-d2ba-48ce-9096-a31ddd091c8e.svs Done. Slide Dimensions W=9000 H=8108, #Patches=139
Slide TCGA-BP-4163-01A-01-BS1.ba00f0bb-a575-442f-97e3-48aa6ba753da.svs Done. Slide Dimensions W=7500 H=6377, #Patches=51
Slide TCGA-BP-4352-01A-01-TS1.5c4d808d-d998-4df5-a078-782dc8f2d6ef.svs Done. Slide Dimensions W=9000 H=7438, #Patches=138
Slide TCGA-CZ-5469-01A-01-TS1.23d64cb9-3c0e-4f9a-a4e3-23a4625b50b4.svs Done. Slide Dimensions W=10000 H=8275, #Patches=201
Slide TCGA-CZ-4862-11A-01-BS1.00bc8769-0635-4b35-80a2-66462452e74b.svs Done. Slide Dimensions W=8000 H=4724, #Patches=56
Slide TCGA-BP-4159-01A-01-BS1.f2425543-aca0-4d80-9275-77d59f1cfddd.svs Done. Slide Dimensions W=6500 H=6241, #Patches=49
Slide TCGA-BP-4995-01A-01-BS1.a0b675e1-1594-4591-a627-256b2539443a.svs Done. Slide Dimensions W=6500 H=5443, #Patches=34
Slide TCGA-AK-3458-01A-01-TS1.1e1846f0-3936-4380-b3b4-ed3da28c60f6.svs Done. Slide Dimensions W=4000 H=4849, #Patches=23
Slide TCGA-B0-4841-11A-01-BS1.f5a6dcff-06ec-44bc-a424-fec7e5854505.svs Done. Slide Dimensions W=5000 H=3967, #Patches=29
Slide TCGA-A3-A8OW-01A-01-TS1.E02DBEB4-82BD-45D4-8C4C-B679E0F94B1B.svs Done. Slide Dimensions W=16931 H=5464, #Patches=26
Slide TCGA-B0-4813-01A-01-BS1.ab351115-f852-46d1-a07f-39b775ba16b1.svs Done. Slide Dimensions W=11500 H=9369, #Patches=33
Slide TCGA-B8-4143-11A-01-TS1.96771c40-5df6-4db7-b2ee-e95e842b1091.svs Done. Slide Dimensions W=3500 H=4144, #Patches=34
Slide TCGA-BP-4774-11A-01-TS1.439ef39d-44f0-4864-9df6-36cc32d6d132.svs Done. Slide Dimensions W=3500 H=5291, #Patches=21
Slide TCGA-CJ-6027-11A-01-TS1.9d49bfd9-6cf8-436a-9525-98959c62a755.svs Done. Slide Dimensions W=15108 H=8721, #Patches=72
Slide TCGA-DV-5575-01A-01-BS1.f2cf6a72-acde-4063-b52d-c7a7bcc2af79.svs Done. Slide Dimensions W=5500 H=4096, #Patches=25
Slide TCGA-AK-3445-01A-01-BS1.0496009e-99c6-41d3-97ab-620e332de516.svs Done. Slide Dimensions W=5000 H=8236, #Patches=12
Slide TCGA-BP-4176-11A-01-BS1.ca52cf06-3775-4796-9e85-14c50a69561c.svs Done. Slide Dimensions W=5500 H=4481, #Patches=31
Slide TCGA-BP-5183-01A-01-BS1.0dbc5d45-0bc8-4930-b98e-be88495a6919.svs Done. Slide Dimensions W=5500 H=6265, #Patches=50
Slide TCGA-B0-4712-01A-01-BS1.d42173e8-95cd-46c9-bcf8-5347511f02d2.svs Done. Slide Dimensions W=10000 H=6618, #Patches=87
Slide TCGA-BP-4999-11A-01-TS1.912970d7-4c38-4e74-850f-02ce9e67f2c1.svs Done. Slide Dimensions W=5000 H=5240, #Patches=51
Slide TCGA-CZ-4865-11A-01-BS1.e0e0d20b-9737-4adb-a48c-7629f8a0b0a7.svs Done. Slide Dimensions W=4000 H=4784, #Patches=35
Slide TCGA-B0-5713-11A-01-TS1.46e0ae33-474f-4ad8-95e9-359c05a8a272.svs Done. Slide Dimensions W=6500 H=3754, #Patches=28
Slide TCGA-BP-4784-01A-01-TS1.b7bfab7c-36e8-41c0-8d64-4d92102bbc63.svs Done. Slide Dimensions W=7500 H=6501, #Patches=60
Slide TCGA-B0-4828-01A-01-BS1.2a8a2acb-8e21-48fd-98cf-c1f93ae5af80.svs Done. Slide Dimensions W=6500 H=5029, #Patches=38
Slide TCGA-BP-4167-11A-01-BS1.42b2bcc9-5b45-4d2f-b0e5-8a8e980e7b46.svs Done. Slide Dimensions W=6000 H=7922, #Patches=66
Slide TCGA-B0-5713-01A-01-TS1.0aa0dd79-c910-4318-8497-8913d21891ac.svs Done. Slide Dimensions W=7500 H=3730, #Patches=21
Slide TCGA-BP-4974-01A-01-BS1.51f134de-9fbc-4136-a825-73e7b94dbb9d.svs Done. Slide Dimensions W=10000 H=6397, #Patches=47
Slide TCGA-CJ-4900-01A-01-BS1.ab572a47-3acf-468b-945e-941ac15cd59c.svs Done. Slide Dimensions W=9500 H=5531, #Patches=44
Slide TCGA-BP-4787-01A-01-TS1.70279bd0-8188-4648-b4da-b5370a19ffff.svs Done. Slide Dimensions W=15500 H=10359, #Patches=214
Slide TCGA-B2-3923-01A-01-BS1.78217781-2e58-4a4e-82c3-bb3b10fbf1b0.svs Done. Slide Dimensions W=8000 H=5486, #Patches=63
Slide TCGA-BP-4759-01A-01-TS1.2fef0553-900c-4dab-bb34-f78a46b77adb.svs Done. Slide Dimensions W=5000 H=6483, #Patches=65
Slide TCGA-CJ-5676-01A-01-TS1.783d7d11-d326-4c58-a40f-c47ae4d53391.svs Done. Slide Dimensions W=9353 H=5535, #Patches=22
Slide TCGA-B8-5158-01A-01-TS1.187e2422-7320-4cbe-8612-8fa7f0294038.svs Done. Slide Dimensions W=6000 H=4899, #Patches=46
Slide TCGA-BP-4343-11A-01-BS1.7ac01948-e9fa-4b2b-84b9-c32760bab326.svs Done. Slide Dimensions W=6000 H=8114, #Patches=44
Slide TCGA-A3-3335-01A-01-BS1.27ba0222-1107-471f-84d2-7f05a1841f02.svs Done. Slide Dimensions W=5500 H=3555, #Patches=18
Slide TCGA-CJ-4871-01A-01-TS1.d127377b-2ef0-46b5-ab6e-a0f3645782c9.svs Done. Slide Dimensions W=13000 H=6706, #Patches=57
Slide TCGA-BP-4998-01A-01-TS1.d5f10da4-9b48-49cb-970f-823e7bc0c3db.svs Done. Slide Dimensions W=7000 H=8983, #Patches=104
Slide TCGA-BP-4769-01A-01-TS1.7e70341c-c67e-4f41-aeb6-c18344fe2ff3.svs Done. Slide Dimensions W=17000 H=10371, #Patches=94
Slide TCGA-A3-3372-01A-01-BS1.f8fe24da-00ce-4530-b611-a833eafd725b.svs Done. Slide Dimensions W=4500 H=4918, #Patches=30
Slide TCGA-CJ-4876-11A-01-TS1.b17d32b7-f4aa-4e14-a286-22e0e6415c9a.svs Done. Slide Dimensions W=12500 H=4762, #Patches=40
